"Story","Title","Result","Date","Stability","Duration (s)"
"Realizar la reserva de un vuelo en la pagina de avianca",": Reservar vuelo en avianca - Best price -","SUCCESS","2023-01-29T16:45:41.432803-05:00[America/Bogota]","0.0","91.08"
